,scene_name,img_a_idx,img_b_idx,is_valid,is_valid_masked,norm_diff_descriptor_ground_truth,norm_diff_descriptor,norm_diff_descriptor_masked,norm_diff_ground_truth_3d,norm_diff_pred_3d,norm_diff_pred_3d_masked,pixel_match_error_l2,pixel_match_error_l2_masked,pixel_match_error_l1,fraction_pixels_closer_than_ground_truth,fraction_pixels_closer_than_ground_truth_masked,average_l2_distance_for_false_positives,average_l2_distance_for_false_positives_masked
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,12.806248474865697,12.806248474865697,18.0,0.0036357060185185186,0.02167018106407821,100.99281397084516,100.71643274294095
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,43.139309220245984,43.139309220245984,61.0,0.012045717592592592,0.06220483418434031,375.9973617832828,372.5866414273916
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,13.341664064126334,13.341664064126334,16.0,0.000396412037037037,0.0021260652109509784,18.755534492446944,14.009284447049785
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,94.92101980067429,94.92101980067429,118.0,0.03295138888888889,0.19230434100691843,131.22786828379307,131.56130389661038
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,12.529964086141668,12.529964086141668,17.0,0.0006293402777777778,0.0037903211752609656,200.15014332073022,200.15014332073022
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,34.785054261852174,34.785054261852174,44.0,0.017381365740740742,0.10026488681316767,77.20165011986322,77.23715494894992
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,167.69317219254933,167.69317219254933,199.0,0.0948582175925926,0.5572382064374466,196.60946388780818,194.72802541308675
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,189.70766985021982,189.70766985021982,233.0,0.057356770833333334,0.3339055120854609,229.6632576887726,227.51284344824197
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,54.62600113499065,54.62600113499065,72.0,0.03333767361111111,0.1941690047575066,157.41699740186155,157.41148825009714
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,26.40075756488817,26.40075756488817,37.0,0.009123263888888889,0.05412752905912901,95.7742398058254,95.49157304883555
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,138.31124321616085,138.31124321616085,156.0,0.07403790509259259,0.4386490772528449,164.6006999421848,163.37486034110864
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,205.49695861496346,205.49695861496346,253.0,0.045405092592592594,0.2633619713155464,244.31576340903862,242.37057117051972
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,45.254833995939045,45.254833995939045,64.0,0.009398148148148149,0.056602129550563755,75.87901142932178,75.87901142932178
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,47.41307836451879,47.41307836451879,64.0,0.014738136574074074,0.07352351741805065,392.8741083309928,387.31257112298084
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,17.4928556845359,17.4928556845359,24.0,0.002232349537037037,0.012224874962968127,75.18009872199755,74.35670410841605
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,84.17244204607586,84.17244204607586,101.0,0.03125578703703704,0.1824669327152641,122.61988658511206,122.92903677262719
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,64.47480127925948,64.47480127925948,85.0,0.020396412037037036,0.11242876810205113,276.26542953571794,277.3809860193904
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,10.295630140987,10.295630140987,14.0,0.0014265046296296296,0.008417127023682972,22.41649708268676,21.21749092191516
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,10.44030650891055,10.44030650891055,13.0,0.0006076388888888889,0.0036596204450795532,212.2878002909774,212.2878002909774
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,110.38568747804219,110.38568747804219,141.0,0.10317563657407407,0.6058850182109684,175.09841583036797,173.39216068999696
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,115.37764081484765,115.37764081484765,160.0,0.018399884259259258,0.11062509802554764,84.17261118424511,84.16519237300426
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,55.44366510251645,55.44366510251645,62.0,0.011840277777777778,0.06575989404527473,99.37232989078737,98.53281295939723
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,5.830951894845301,5.830951894845301,8.0,0.000669849537037037,0.004034295871599603,276.9662150738966,276.9662150738966
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,127.58134659894448,173.80736463107655,177.0,0.9412586805555555,0.8011344823379747,360.2583927211963,219.4744731755033
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,32.202484376209235,32.202484376209235,43.0,0.010732060185185185,0.06238781520659429,100.63800601391648,99.57711669048949
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,182.22239159883728,182.22239159883728,217.0,0.05126736111111111,0.29915654462122926,215.51287444155915,213.30736825996476
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,128.191263352851,128.191263352851,135.0,0.04484085648148148,0.26940034504992766,140.9470583330986,140.84698500976944
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,29.154759474226502,29.154759474226502,38.0,0.002361111111111111,0.013871704163253925,227.6765006863359,230.4662441785522
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,130.83195328359201,127.34991166074674,185.0,0.07108796296296296,0.3865343394385097,246.00737666453406,244.75054304231966
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,50.32891812864648,50.32891812864648,65.0,0.0025520833333333333,0.014725615600439154,408.281308193113,404.97441532147633
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,141.35416513141735,141.35416513141735,179.0,0.1250954861111111,0.727323423313525,192.4906375857076,190.82125869355264
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,48.373546489791295,48.507731342539614,54.0,0.01220775462962963,0.06650053151630274,170.13138475618706,169.66429559031846
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,54.45181356024793,54.45181356024793,77.0,0.022038483796296297,0.13092727811372706,80.94513758820997,80.56992263194175
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,135.32553343696821,159.40200751558933,185.0,0.9159302662037037,0.7629088754509176,358.919229028696,212.2850625806204
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,49.193495504995376,49.193495504995376,66.0,0.007155671296296296,0.03848700834741997,415.2075306365602,408.7302301640981
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,60.40695324215582,60.40695324215582,77.0,0.04417390046296296,0.2635536657198125,108.01184954644815,107.50358002647589
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,153.80507143784303,153.80507143784303,184.0,0.10111834490740741,0.5941045257306171,186.4061392743645,184.55751092190766
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,114.56002793295748,114.56002793295748,162.0,0.1219603587962963,0.547008695955248,212.03293741273035,180.8410113358205
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,118.00423721205946,118.00423721205946,119.0,0.016399016203703702,0.09872261819702699,171.97887131035318,171.9472379047883
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,36.05551275463989,36.05551275463989,50.0,0.01568287037037037,0.08638446926790164,273.50376027635934,273.67826489212973
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,136.88316185711082,150.57224179774968,185.0,0.9299537037037037,0.7480351323562727,356.1715807272173,210.09626497366602
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,30.083217912982647,30.083217912982647,39.0,0.005217013888888889,0.03142045553561159,83.34017575844038,83.34017575844038
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,41.72529209005013,41.72529209005013,59.0,0.03403935185185185,0.19804645975288848,133.4265040198796,133.6419570624326
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,111.25196627475849,111.25196627475849,155.0,0.02831886574074074,0.16953627380931635,121.80792952681081,121.45675348183278
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,52.773099207835045,53.665631459994955,71.0,0.00012586805555555555,0.0005750832127982155,31.820035145880233,24.58540425737844
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,18.601075237738275,18.601075237738275,26.0,0.0025578703703703705,0.0154052593973825,67.83232506860203,67.83232506860203
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,55.60575509783138,55.60575509783138,78.0,0.027472511574074075,0.15020127912447936,261.4411149703701,262.0481024844761
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,6.4031242374328485,6.4031242374328485,9.0,0.0013237847222222223,0.00797274454106617,95.93872870831535,95.93872870831535
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,121.63058825805291,121.63058825805291,158.0,0.02945023148148148,0.1772301901259955,107.99768484172478,108.03154909543038
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,103.69667304209909,103.69667304209909,115.0,0.07232060185185185,0.4298921283306903,157.41315033876276,156.46508403598264
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,47.01063709417264,47.01063709417264,66.0,0.02936921296296296,0.17146193123398917,126.01788203278754,126.37233576127382
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,32.38826948140329,32.55764119219941,37.0,0.003794849537037037,0.022053569872610354,74.20603905075576,73.83384484815097
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,113.52973178863765,113.52973178863765,143.0,0.027786458333333333,0.16693097258770018,106.59523441514223,106.77923451359689
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,112.37882362794157,112.37882362794157,153.0,0.08692274305555556,0.5042259902758657,182.50726818144636,180.89779142410484
0,shirt_hanging,cam1-150-119,cam1-0-0,,,,,,,,,43.382023926967726,43.382023926967726,58.0,0.017829861111111112,0.10341041771953366,84.81744368507366,84.89227456824649
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,137.6735268670052,137.6735268670052,162.0,0.08271701388888889,0.47973506876315114,192.18052834347023,189.9151143895203
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,121.75385004179539,121.75385004179539,148.0,0.04783564814814815,0.2829543739401419,130.78312893288353,130.61263691390914
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,263.00760445279906,263.00760445279906,285.0,0.09552372685185186,0.5509664130405831,157.73430382059294,153.60018976045112
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,282.4075069823747,282.4075069823747,332.0,0.15322337962962962,0.8534976427867499,236.15374994372434,230.93428795167327
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,84.01190391843289,84.01190391843289,96.0,0.024311342592592593,0.14279118908312838,108.47388872094425,108.45296154387874
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,130.38404810405297,130.38404810405297,140.0,0.05708912037037037,0.33595837809522966,164.37696260926094,163.79690471985805
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,280.30340704315387,280.30340704315387,306.0,0.09936631944444445,0.5601999414026084,224.98584713730295,220.87902845564278
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,6.708203932499369,6.708203932499369,9.0,0.0002546296296296296,0.0015448403221080854,57.81095997953601,57.77662277492977
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,125.57467897629681,125.57467897629681,137.0,0.05431712962962963,0.32066978594195306,153.00357738995672,152.9954178998123
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,24.186773244895647,24.186773244895647,33.0,0.005772569444444445,0.032264078911153925,40.40112881700575,39.05199568315919
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,126.4792473095883,126.4792473095883,137.0,0.060201099537037034,0.35788800795503983,150.51723366954016,150.63508779627102
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,145.41664278891878,145.41664278891878,156.0,0.08085358796296296,0.4734935587261282,125.49852682802737,123.5831835600611
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,78.84795495128583,78.84795495128583,97.0,0.03423611111111111,0.20344836770751024,115.33488208900592,115.95088189931236
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,438.01483993125163,438.01483993125163,617.0,0.03967592592592593,0.21725426828726926,448.320277992389,450.8242457127908
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,129.80754985747168,129.80754985747168,168.0,0.0671339699074074,0.39774311258689726,178.66291030599388,178.61594677277728
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,122.20065466273084,122.20065466273084,129.0,0.05095341435185185,0.303552244901583,140.9286533419912,141.2005781340384
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,116.40017182117903,116.40017182117903,133.0,0.05066695601851852,0.29936164356804845,140.03919711894733,139.97510651629608
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,123.4908903522847,123.4908903522847,134.0,0.052052951388888886,0.3084087256843021,155.067883750883,155.2396001412896
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,53.009433122794285,53.009433122794285,54.0,0.004382233796296296,0.0268926513543988,70.17225312742951,70.17225312742951
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,114.23221962301179,114.23221962301179,147.0,0.034877025462962966,0.20870437615974005,101.81803995268852,102.60475557062024
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,275.95108262154,258.1317493064346,327.0,0.09988859953703703,0.577983361892163,179.82695016950453,176.7365422061745
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,149.4824404403407,149.4824404403407,169.0,0.0946730324074074,0.5463407704669146,212.8485986275637,210.12873850990175
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,18.681541692269406,18.681541692269406,23.0,0.0023828125,0.014622712704092052,38.97716946888293,38.97716946888293
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,314.5536520214,314.5536520214,352.0,0.04569444444444445,0.263120044747099,274.6334529359421,273.72831171088313
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,72.44998274671983,72.44998274671983,97.0,0.05497974537037037,0.3260323351060524,107.71464722120464,106.69394417333494
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,175.5135322418189,175.5135322418189,197.0,0.1220775462962963,0.699200056821713,242.95818978642546,240.01361565721913
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,112.17842929904127,112.17842929904127,132.0,0.05253038194444445,0.3123418536308187,149.32095002466448,149.49515041142104
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,125.22779244241272,125.22779244241272,158.0,0.06234085648148148,0.36977617572114746,169.64218303607845,169.6984561375445
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,117.66052864066182,117.66052864066182,162.0,0.06880642361111111,0.40620422078786855,188.7168045477461,188.74266482894748
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,128.56126943990557,128.56126943990557,140.0,0.05602575231481482,0.3320252501487131,162.18384823326647,162.37106849801938
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,113.78049041905207,113.78049041905207,136.0,0.05330005787037037,0.3160086297976614,110.4170820969321,109.43464638776412
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,127.90621564255585,127.90621564255585,148.0,0.05819155092592593,0.3466568412454609,156.79772419538466,156.92838088872284
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,133.2066064427737,133.2066064427737,188.0,0.08841290509259259,0.5177257109372919,226.31321020079918,225.4062829603107
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,280.07141946296485,258.7682360723588,332.0,0.08436197916666667,0.4925288325801497,173.4172588377582,171.95657044197745
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,28.160255680657446,28.160255680657446,31.0,0.003382523148148148,0.018378272797492743,104.12580148383704,101.47901364113534
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,73.24616030891995,73.24616030891995,103.0,0.02427806712962963,0.1431995951452949,92.70271896880836,92.10314297243052
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,88.0,88.0,88.0,0.03019675925925926,0.178295881313647,116.85878969585103,117.02818333417945
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,72.56031973468694,31.04834939252005,81.0,0.009223090277777778,0.0515657045448492,59.43639737067168,57.02518423338776
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,123.9395013706284,123.9395013706284,151.0,0.057863136574074076,0.34426855362105246,160.93568768690193,161.08542090012747
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,110.04090148667449,110.04090148667449,113.0,0.03983506944444445,0.23562366269210622,136.80651005266208,136.98711813809248
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,288.76461001999536,288.76461001999536,309.0,0.1676851851851852,0.9510800564665773,337.13038856590725,336.0586317555334
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,173.17043627594174,196.08671551127577,210.0,0.09120659722222223,0.5401081388225476,224.64155824392373,223.45640162817844
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,24.758836806279895,24.758836806279895,35.0,0.011199363425925925,0.0680706364919695,69.35835738937689,69.37145593563964
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,118.59595271340417,118.59595271340417,149.0,0.0519458912037037,0.30673070947235714,138.19841970277582,137.96373527470976
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,83.21658488546619,83.21658488546619,115.0,0.02058304398148148,0.12068399137020235,100.81830792530283,100.16235977368243
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,275.49591648516315,275.49591648516315,310.0,0.150859375,0.8408992036081788,224.9283676078174,219.16807241868068
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,167.59773268156107,167.59773268156107,237.0,0.12255497685185185,0.713609688102066,271.2407980569859,270.7612613528476
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,256.5326489942362,256.5326489942362,283.0,0.12524884259259259,0.6976729732849165,228.91236470581785,223.89972368774653
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,46.69047011971501,46.69047011971501,66.0,0.025026041666666665,0.14893503680093756,94.585945980627,95.74027087213712
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,111.57060544785082,111.57060544785082,136.0,0.05450810185185185,0.32392815604662933,154.64141324610435,154.79595184265474
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,57.42821606144492,57.42821606144492,80.0,0.01469039351851852,0.08713254552395834,80.93091770640437,80.22658266217064
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,270.04629232781554,270.04629232781554,275.0,0.14246238425925925,0.7975548906625944,217.47434879093268,211.90895479227274
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,142.68847185389575,142.68847185389575,156.0,0.07813802083333334,0.4544405280867952,198.9723103213091,197.01513584525244
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,23.706539182259394,23.706539182259394,32.0,0.00375,0.023012793763817,33.553043054907846,33.553043054907846
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,324.4102341172362,323.70665733036753,378.0,0.024010416666666666,0.1362833272664317,279.5482788805407,278.70599660197195
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,33.83784863137726,33.83784863137726,47.0,0.009259259259259259,0.055569859632612115,58.32087804783712,57.66319291354605
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,87.29833904490967,87.29833904490967,101.0,0.03624855324074074,0.2151323324425346,120.90696048335123,121.332956672316
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,122.71104269787622,122.71104269787622,154.0,0.04169849537037037,0.2490655491729777,111.45026270808734,112.32100015166895
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,136.34148304899725,136.34148304899725,187.0,0.016611689814814815,0.10088517574778262,86.81861662084091,86.94822754432357
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,129.98846102635417,129.98846102635417,163.0,0.06396556712962963,0.37950689407189725,171.7863336064024,171.7788611552958
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,449.08017101626746,490.74025716258495,635.0,0.014272280092592593,0.08065131888522901,515.0479862713923,513.9263190438387
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,274.0164228654918,274.0164228654918,277.0,0.1365943287037037,0.7667735033249581,222.46753359362256,217.4858704240102
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,272.5233934912744,272.5233934912744,307.0,0.1454542824074074,0.8102953841236582,226.19642163624547,220.51934945161773
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,5.0,5.0,7.0,0.0006987847222222222,0.004288263652748306,20.801393124400988,20.801393124400988
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,242.21684499637922,241.85326129701042,283.0,0.11101707175925926,0.6376017685758171,171.85464334713865,166.9934222527217
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,104.23531071570709,104.23531071570709,141.0,0.021468460648148148,0.13174646861932116,88.33280069671326,88.33280069671326
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,273.0659261057666,273.0659261057666,279.0,0.06975983796296296,0.4079710209263715,261.3532948848576,259.7514077726159
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,86.53900854527974,86.53900854527974,113.0,0.012013888888888888,0.07365514547246367,97.11750048398909,97.08595891789804
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,292.6567955814455,292.6567955814455,340.0,0.08890046296296296,0.496257757495583,279.8506911854648,276.88252078406623
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,294.15982050579237,294.15982050579237,334.0,0.07461226851851852,0.41927321477719676,292.7788895115979,290.0753299129185
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,300.7341018241862,300.7341018241862,321.0,0.051977719907407405,0.2991130485736862,281.8056540347451,280.47867082794727
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,288.2568299277573,288.2568299277573,322.0,0.0833839699074074,0.46858380758747437,276.7590401258403,273.6541677637515
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,230.58620947489467,212.14381914163798,256.0,0.09666377314814815,0.5545799188514912,176.8150123859802,172.5955905638426
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,24.515301344262525,24.515301344262525,29.0,0.0025810185185185185,0.015839052497935775,44.3019700942061,44.3019700942061
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,238.3149177034455,238.3149177034455,262.0,0.06410300925925926,0.36101320216987914,186.08956308050995,182.22835172646248
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,159.31415505221122,159.31415505221122,169.0,0.0849291087962963,0.49758063800129626,130.17951541563687,128.50946739818426
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,81.40024569987489,81.40024569987489,114.0,0.02062644675925926,0.12329423881100565,93.39797953455977,92.50656812227332
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,126.01587201618692,126.01587201618692,128.0,0.050675636574074076,0.3020429181500981,136.7140713647022,137.0685456651863
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,276.5863337187866,276.5863337187866,294.0,0.14582465277777779,0.817060719327373,222.56221759288962,217.14928140669767
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,132.13629327327143,132.13629327327143,138.0,0.054764178240740743,0.3241856294336473,162.6107238877157,162.7521160976268
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,121.80722474467596,121.80722474467596,135.0,0.06469328703703704,0.38220592543925846,118.70257544116721,117.69484730918383
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,175.8465239918037,176.08236708995025,212.0,0.0996484375,0.5914430051583461,217.2035950703022,216.02393815398602
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,197.25364381932212,197.25364381932212,277.0,0.16409143518518518,0.9036783180772953,310.3939724430326,307.16502149295064
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,60.207972893961475,60.207972893961475,65.0,0.00962818287037037,0.058100201539513285,79.7291015558748,79.20092450217241
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,250.53941805632104,249.8259394058191,304.0,0.09401765046296297,0.5433309953566007,156.1945902360216,152.36790445086632
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,131.55227098001768,131.55227098001768,166.0,0.0667578125,0.3958786501291806,174.68619325580332,174.63357458655273
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,110.11357772772621,84.29116205154607,133.0,0.06024305555555556,0.3529605000310744,114.05139905534739,111.61224094660658
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,57.982756057296896,57.982756057296896,80.0,0.029790219907407406,0.17761224507915088,101.38281076278113,102.33113677394529
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,286.09963299522076,286.09963299522076,325.0,0.08655815972222222,0.4887466373087816,229.64080617537752,226.34746927189948
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,85.14693182963201,85.14693182963201,120.0,0.02781684027777778,0.16464979180169223,96.61368180630856,95.78719804613921
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,97.74456506629922,97.74456506629922,118.0,0.03857060185185185,0.22978168032459403,95.59503933209997,94.42382579413079
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,97.57561170702442,97.57561170702442,129.0,0.03126446759259259,0.18663269201743715,65.76530147792313,65.0850183180892
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,75.27283706623525,75.27283706623525,96.0,0.050629340277777775,0.3009952678167145,99.80528941729673,98.71324998461816
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,290.55292116927683,290.55292116927683,319.0,0.07976996527777777,0.44922003320518855,240.74278177357388,237.90091150236967
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,378.06480925894175,378.06480925894175,385.0,0.08170572916666667,0.47581081920929036,408.54081430961514,407.787339063755
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,12.041594578792296,12.041594578792296,13.0,0.0015031828703703704,0.009224649969369546,22.534261089273386,22.534261089273386
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,278.0071941515183,278.0071941515183,280.0,0.17528501157407408,0.9694405724787585,330.2814791271208,328.6988120346834
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,116.52038448271615,116.52038448271615,127.0,0.04888454861111111,0.2899949393161862,148.0962656952528,148.27462537778953
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,115.76700738984316,115.76700738984316,148.0,0.03419415509259259,0.20438059893636856,102.61837936461798,103.50271402984558
0,shirt_hanging,cam0-78-119,cam0-0-0,,,,,,,,,248.7267577081324,248.7267577081324,267.0,0.14066695601851853,0.7871050225067254,216.4766407744951,210.83953537557804
0,shirt_hanging,cam2-69-119,cam1-0-0,,,,,,,,,84.59905436823747,84.59905436823747,115.0,0.025163483796296297,0.12542042068208353,317.82523724263496,317.57176582974205
